hour,day,demand,power_NGCC 1,power_NGCC 2,power_NGCT 1,power_NGCT 2,power_Coal,power_Hydro,power_Wind,power_PV,ptes_charge,ptes_discharge,ptes_power
39,2,2597.284061,0.0,0.0,0.0,0.0,0.0,0.0,1064.204464,1533.079597,0,0,0
40,2,2695.417114,0.0,0.0,0.0,0.0,257.23916659999986,400.0,1223.0086860000001,815.1692613999999,0,0,0
41,2,2702.640187,308.1722436,0.0,0.0,0.0,600.0,400.0,1355.398262,39.0696814,0,0,0
42,2,2668.414927,270.9957589999997,0.0,0.0,0.0,600.0,400.0,1397.4191680000004,0.0,0,0,0
43,2,2649.707953,256.2430730000001,0.0,0.0,0.0,600.0,400.0,1393.46488,0.0,0,0,0
44,2,2566.10423,196.65506199999982,0.0,0.0,0.0,600.0,400.0,1369.449168,0.0,0,0,0
45,2,2379.699954,0.0,0.0,0.0,0.0,590.3738960000003,400.0,1389.3260579999999,0.0,0,0,0
46,2,2147.711292,0.0,0.0,0.0,0.0,390.81039999999985,400.0,1356.900892,0.0,0,0,0
47,2,1933.431405,0.0,0.0,0.0,0.0,225.85367099999985,400.0,1307.5777340000002,0.0,0,0,0
48,3,1735.996114,0.0,0.0,0.0,0.0,86.57278199999996,400.0,1249.423332,0.0,0,0,0
49,3,1625.856955,0.0,0.0,0.0,0.0,20.6425670000001,400.0,1205.2143879999999,0.0,0,0,0
50,3,1572.370167,0.0,0.0,0.0,0.0,37.38394100000005,400.0,1134.986226,0.0,0,0,0
51,3,1526.000162,0.0,0.0,0.0,0.0,57.44598199999996,400.0,1068.55418,0.0,0,0,0
52,3,1529.526205,0.0,0.0,0.0,0.0,160.7255409999999,400.0,968.800664,0.0,0,0,0
53,3,1637.419418,0.0,0.0,0.0,0.0,172.93826059999992,400.0,848.801192,215.6799654,0,0,0
54,3,2056.015693,0.0,0.0,0.0,0.0,0.0,81.57763979999982,740.717308,1233.7207452,0,0,0
55,3,2632.951163,0.0,0.0,0.0,0.0,0.0,84.78094260000034,654.540182,1893.6300383999999,0,0,0
56,3,2730.645193,0.0,0.0,0.0,0.0,0.0,55.25645529999974,641.675564,2033.7131737,0,0,0
57,3,2722.687335,0.0,0.0,0.0,0.0,0.0,8.316909099999975,668.35383,2046.0165959,0,0,0
58,3,2637.124186,0.0,0.0,0.0,0.0,0.0,0.0,691.2887020000001,1945.835484,0,0,0
59,3,2632.433578,0.0,0.0,0.0,0.0,0.0,0.0,743.4853099999999,1888.948268,0,0,0
60,3,2694.100047,0.0,0.0,0.0,0.0,0.0,0.0,794.653802,1899.4462449999999,0,0,0
61,3,2734.564045,0.0,0.0,0.0,0.0,0.0,0.0,799.8529384000001,1934.7111066,0,0,0
62,3,2720.690938,0.0,0.0,0.0,0.0,0.0,0.0,785.1265153000002,1935.5644227,0,0,0
63,3,2542.420129,0.0,0.0,0.0,0.0,0.0,0.0,773.0781737,1769.3419553,0,0,0
64,3,2501.549457,0.0,0.0,0.0,0.0,107.2673565,400.0,1074.511974,919.7701265,0,0,0
65,3,2511.614622,301.90953220000006,0.0,0.0,0.0,600.0,400.0,1179.142446,30.562643799999996,0,0,0
66,3,2486.23913,241.16551400000003,0.0,0.0,0.0,600.0,400.0,1245.073616,0.0,0,0,0
67,3,2494.682223,298.5363369999998,0.0,0.0,0.0,600.0,400.0,1196.145886,0.0,0,0,0
68,3,2429.563652,331.2732219999998,0.0,0.0,0.0,600.0,400.0,1098.29043,0.0,0,0,0
69,3,2256.37626,354.77213600000005,0.0,0.0,0.0,600.0,400.0,901.604124,0.0,0,0,0
70,3,2039.753381,270.11704299999997,0.0,0.0,0.0,600.0,400.0,769.636338,0.0,0,0,0
71,3,1825.154625,183.663595,0.0,0.0,0.0,600.0,400.0,641.4910299999999,0.0,0,0,0
72,4,1671.432098,132.43622399999992,0.0,0.0,0.0,600.0,400.0,538.9958740000001,0.0,0,0,0
73,4,1566.538101,114.61565700000011,0.0,0.0,0.0,600.0,400.0,451.922444,0.0,0,0,0
74,4,1510.329374,140.99883599999993,0.0,0.0,0.0,600.0,400.0,369.330538,0.0,0,0,0
75,4,1474.79629,170.21063400000003,0.0,0.0,0.0,600.0,400.0,304.585656,0.0,0,0,0
76,4,1485.041686,235.28883000000002,0.0,0.0,0.0,600.0,400.0,249.752856,0.0,0,0,0
77,4,1558.058038,56.35281099999986,0.0,0.0,0.0,600.0,400.0,226.55436400000002,275.150863,0,0,0
78,4,2213.643209,0.0,0.0,0.0,0.0,208.9156347999999,400.0,186.194262,1418.5333122,0,0,0
79,4,2698.157538,0.0,0.0,0.0,0.0,85.28043590000027,400.0,160.939538,2051.9375640999997,0,0,0
80,4,2817.3498,0.0,0.0,0.0,0.0,62.366642100000035,400.0,168.90084,2186.0823179000004,0,0,0
81,4,2873.526178,0.0,0.0,0.0,0.0,133.3446136,400.0,170.904346,2169.2772184,0,0,0
82,4,2884.621891,0.0,0.0,0.0,0.0,172.8356561999999,400.0,182.292696,2129.4935388,0,0,0
83,4,2852.573258,0.0,0.0,0.0,0.0,181.78646420000007,400.0,163.523008,2107.2637858,0,0,0
84,4,2857.176061,0.0,0.0,0.0,0.0,179.33058110000002,400.0,146.941358,2130.9041219,0,0,0
85,4,2849.037972,0.0,0.0,0.0,0.0,168.56659450000018,400.0,120.711244,2159.7601335,0,0,0
86,4,2876.506909,0.0,0.0,0.0,0.0,240.06755350000003,400.0,98.804486,2137.6348695,0,0,0
87,4,2602.737181,0.0,0.0,0.0,0.0,172.57373619999998,400.0,93.08395,1937.0794948,0,0,0
88,4,2612.59901,500.0,58.26408689999994,0.0,0.0,600.0,400.0,90.131414,964.2035091000002,0,0,0
89,4,2625.104215,500.0,400.0,350.0,219.540512299998,600.0,400.0,137.609238,17.9544647,0,0,0
90,4,2596.017828,500.0,400.0,350.0,67.79409400000003,600.0,400.0,278.223734,0.0,0,0,0
91,4,2604.932293,500.0,400.0,350.0,91.10216899999983,600.0,400.0,263.830124,0.0,0,0,0
92,4,2529.36499,500.0,400.0,350.0,39.02334000000005,600.0,400.0,240.34165,0.0,0,0,0
93,4,2322.733336,500.0,400.0,199.13150599999977,0.0,600.0,400.0,223.60183,0.0,0,0,0
94,4,2100.287633,500.0,399.0934369999999,0.0,0.0,600.0,400.0,201.194196,0.0,0,0,0
95,4,1865.410666,500.0,156.70332200000001,0.0,0.0,600.0,400.0,208.70734399999998,0.0,0,0,0
96,5,1693.17988,486.68693799999994,0.0,0.0,0.0,600.0,400.0,206.492942,0.0,0,0,0
97,5,1577.809423,374.03175899999997,0.0,0.0,0.0,600.0,400.0,203.777664,0.0,0,0,0
98,5,1511.221283,302.93573100000003,0.0,0.0,0.0,600.0,400.0,208.28555200000002,0.0,0,0,0
99,5,1462.411238,225.33846599999993,0.0,0.0,0.0,600.0,400.0,237.072772,0.0,0,0,0
100,5,1456.190984,137.55442200000005,0.0,0.0,0.0,600.0,400.0,318.636562,0.0,0,0,0
101,5,1540.455551,0.0,0.0,0.0,0.0,530.9287164,400.0,315.394044,294.1327906,0,0,0
102,5,2333.685788,0.0,0.0,0.0,0.0,95.20040389999986,400.0,302.081274,1536.4041100999998,0,0,0
103,5,2674.542755,0.0,0.0,0.0,0.0,0.0,289.08429090000027,220.51748399999997,2164.9409800999997,0,0,0
104,5,2825.825242,0.0,0.0,0.0,0.0,0.0,346.73282519999964,248.724742,2230.3676748000003,0,0,0
105,5,2898.222342,0.0,0.0,0.0,0.0,0.0,367.6410168000001,317.872066,2212.7092592,0,0,0
106,5,2902.612565,0.0,0.0,0.0,0.0,0.0,341.38296610000015,382.748758,2178.4808408999997,0,0,0
107,5,2911.771958,0.0,0.0,0.0,0.0,0.0,386.57739749999973,366.984328,2158.2102325,0,0,0
108,5,2856.968103,0.0,0.0,0.0,0.0,17.413733700000023,400.0,277.61741,2161.9369593,0,0,0
109,5,2848.02591,0.0,0.0,0.0,0.0,27.162387799999806,400.0,234.99017999999998,2185.8733422000005,0,0,0
110,5,2847.52219,0.0,0.0,0.0,0.0,58.146905500000116,400.0,224.181792,2165.1934925,0,0,0
111,5,2701.554184,0.0,0.0,0.0,0.0,144.50772430000006,400.0,217.43314,1939.6133197,0,0,0
112,5,2759.851734,500.0,110.29470019999985,0.0,0.0,600.0,400.0,230.61409999999998,918.9429337999998,0,0,0
113,5,2772.560276,500.0,400.0,350.00000000000034,202.76874509999982,600.0,400.0,307.77545,12.0160809,0,0,0
114,5,2742.568116,500.0,400.0,350.0,178.6239759999999,600.0,400.00000000000006,313.94414,0.0,0,0,0
115,5,2736.629761,500.0,400.0,350.0,178.5906930000001,600.0,400.0,308.03906800000004,0.0,0,0,0
116,5,2644.929541,500.0,400.0,350.00000000000136,55.440698999998574,600.0,399.99999999999994,339.48884200000003,0.0,0,0,0
117,5,2423.592948,500.0,400.0,193.19896999999997,0.0,600.0,400.0,330.393978,0.0,0,0,0
118,5,2164.112243,500.0,349.087265,0.0,0.0,600.0,400.0,315.02497800000003,0.0,0,0,0
119,5,1919.271779,500.0,61.619570999999894,0.0,0.0,600.0,400.0,357.65220800000003,0.0,0,0,0
120,6,1711.914582,344.11303400000014,0.0,0.0,0.0,600.0,400.0,367.80154799999997,0.0,0,0,0
121,6,1584.621202,187.87426400000004,0.0,0.0,0.0,600.0,400.0,396.746938,0.0,0,0,0
122,6,1521.032277,84.68973100000005,0.0,0.0,0.0,600.0,400.0,436.34254599999997,0.0,0,0,0
123,6,1483.026804,0.0,0.0,0.0,0.0,577.8796380000001,400.0,505.14716599999997,0.0,0,0,0
124,6,1487.759003,0.0,0.0,0.0,0.0,547.7877369999999,400.0,539.971266,0.0,0,0,0
125,6,1562.69319,0.0,0.0,0.0,0.0,374.3548307000001,400.0,520.83251,267.5058492999999,0,0,0
126,6,2341.611297,0.0,0.0,0.0,0.0,89.72459929999991,400.0,424.58513,1427.3015677,0,0,0
127,6,2664.075538,0.0,0.0,0.0,0.0,0.0,306.6197557000005,275.03394,2082.4218422999998,0,0,0
128,6,2740.382247,0.0,0.0,0.0,0.0,0.0,260.17020460000003,282.757984,2197.4540584,0,0,0
129,6,2826.601619,0.0,0.0,0.0,0.0,0.0,368.9265883000001,280.569944,2177.1050867,0,0,0
130,6,2829.72561,0.0,0.0,0.0,0.0,4.612724000000071,400.0,297.177956,2127.93493,0,0,0
131,6,2842.438773,0.0,0.0,0.0,0.0,32.67218049999957,400.0,312.99511,2096.7714825000003,0,0,0
132,6,2864.70876,0.0,0.0,0.0,0.0,19.21041720000005,400.0,325.095232,2120.4031108,0,0,0
133,6,2923.741094,0.0,0.0,0.0,0.0,22.40312579999994,400.0,336.536306,2164.8016622,0,0,0
134,6,2900.842612,0.0,0.0,0.0,0.0,9.82938619999959,400.0,333.90011400000003,2157.1131118000003,0,0,0
135,6,2814.960594,0.0,0.0,0.0,0.0,147.37271750000036,400.0,337.221716,1930.3661604999998,0,0,0
136,6,2876.945931,500.0,139.49599810000018,0.0,0.0,600.0,400.0,331.18483599999996,906.2650969000001,0,0,0
137,6,2876.839642,499.9999999999312,399.9999999999292,349.99999999904475,240.57680920117218,599.9999999999501,399.99999999997243,376.60643,9.6564028,0,0,0
138,6,2827.86323,500.0,400.0,350.0,176.18661199999997,600.0,400.0,401.67661799999996,0.0,0,0,0
139,6,2799.428445,500.0,400.0,350.0,167.57599299999998,600.0,400.00000000000006,381.852452,0.0,0,0,0
140,6,2688.40662,500.0,400.0,350.00000000000136,97.36242399999884,600.0,400.00000000000006,341.044196,0.0,0,0,0
141,6,2476.118509,500.0,400.0,270.3465649999998,0.0,600.0,400.00000000000006,305.771944,0.0,0,0,0
142,6,2249.254855,500.0,400.0,58.113779000000136,0.0,600.0,400.0,291.141076,0.0,0,0,0
143,6,2009.137347,500.0,208.42689300000006,0.0,0.0,600.0,400.0,300.710454,0.0,0,0,0
144,7,1799.622009,486.20510899999994,0.0,0.0,0.0,600.0,400.0,313.4169,0.0,0,0,0
145,7,1657.693009,332.3077950000001,0.0,0.0,0.0,600.0,400.0,325.38521399999996,0.0,0,0,0
146,7,1551.056786,229.3622420000001,0.0,0.0,0.0,600.0,400.0,321.694544,0.0,0,0,0
147,7,1475.748275,164.1239849999999,0.0,0.0,0.0,600.0,400.0,311.62429000000003,0.0,0,0,0
148,7,1442.914023,115.86800900000003,0.0,0.0,0.0,600.0,400.0,327.046014,0.0,0,0,0
149,7,1448.39025,0.0,0.0,0.0,0.0,437.2639551,400.0,353.355214,257.77108089999996,0,0,0
150,7,2266.52923,0.0,0.0,0.0,0.0,48.73918649999996,400.0,350.11269800000014,1467.6773455,0,0,0
151,7,2371.011932,0.0,0.0,0.0,0.0,0.0,0.0,277.4360303999997,2093.5759016,0,0,0
152,7,2527.017376,0.0,0.0,0.0,0.0,0.0,0.0,354.436052,2172.5813239999998,0,0,0
153,7,2685.809456,0.0,0.0,0.0,0.0,0.0,83.87380810000013,391.29002,2210.6456279,0,0,0
154,7,2726.791039,0.0,0.0,0.0,0.0,0.0,156.36438270000008,417.41468599999996,2153.0119703,0,0,0
155,7,2669.625705,0.0,0.0,0.0,0.0,0.0,64.7640664999999,475.490002,2129.3716365,0,0,0
156,7,2758.932097,0.0,0.0,0.0,0.0,0.0,91.32461160000003,502.37916400000006,2165.2283214,0,0,0
157,7,2847.767118,0.0,0.0,0.0,0.0,0.0,74.25460570000041,560.507204,2213.0053083,0,0,0
158,7,2848.081366,0.0,0.0,0.0,0.0,0.0,31.60862810000026,600.49824,2215.9744978999997,0,0,0
159,7,2631.57864,0.0,0.0,0.0,0.0,0.0,2.531319799999892,616.68446,2012.3628602000003,0,0,0
160,7,2671.848544,112.23181399999999,0.0,0.0,0.0,600.0,400.0,610.0676179999999,949.549112,0,0,0
161,7,2665.452682,500.0,400.0,58.08744270000011,0.0,600.0,400.0,695.427524,11.9377153,0,0,0
162,7,2609.770781,500.0,337.70914700000003,0.0,0.0,600.0,400.0,772.0616340000001,0.0,0,0,0
163,7,2582.218662,500.0,356.39584000000013,0.0,0.0,600.0,400.0,725.8228220000001,0.0,0,0,0
164,7,2469.154227,500.0,277.311925,0.0,0.0,600.0,400.0,691.842302,0.0,0,0,0
165,7,2315.232985,500.0,94.1553090000001,0.0,0.0,600.0,400.0,721.077676,0.0,0,0,0
166,7,2122.432846,401.88241000000016,0.0,0.0,0.0,600.0,400.0,720.550436,0.0,0,0,0
167,7,1922.10925,190.96132,0.0,0.0,0.0,600.0,400.0,731.14793,0.0,0,0,0
