hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
73,4,22024.036526488628,40.687693942,4624.036526488628,0,0,0,16800.0,600.0,0.0,0
74,4,23099.595455260063,40.845993016,5699.595455260064,0,0,0,16800.0,600.0,0.0,0
75,4,24295.340339780047,41.021263804,6895.340339780047,0,0,0,16800.0,600.0,0.0,0
76,4,24338.68142448905,41.02760262425613,6938.68142448905,0,0,0,16800.0,600.0,0.0,0
77,4,19663.639357922795,40.338116866,2263.6393579227956,0,0,0,16800.0,600.0,0.0,0.0
78,4,8126.336453682621,27.84828054070219,0,0,0,0,7526.336453682621,600.0,0.0,0.0
79,4,7940.993708029024,27.781646354393406,0,0,0,0,7340.993708029024,600.0,0.0,0.0
80,4,7919.284868462374,27.773831161171255,0,0,0,0,7319.284868462374,600.0,0.0,0.0
81,4,8006.226741635605,27.805117062021374,0,0,0,0,7406.226741635605,600.0,0.0,0.0
82,4,8068.125311444504,27.827369732493406,0,0,0,0,7468.125311444504,600.0,0.0,0.0
83,4,8083.36688247443,27.83284638066126,0,0,0,0,7483.36688247443,600.0,0.0,0.0
84,4,8082.7562997654795,27.832627004925524,0,0,0,0,7482.7562997654795,600.0,0.0,0.0
85,4,8060.510901212097,27.82463329541365,0,0,0,0,7460.510901212097,600.0,0.0,0.0
86,4,8207.01748500354,27.87723712458017,0,0,0,0,7607.01748500354,600.0,0.0,0.0
87,4,8074.11633383562,27.829522573639533,0,0,0,0,7474.11633383562,600.0,0.0,0.0
88,4,31607.638338187237,42.07721069722002,14207.638338187235,0,0,0,16800.0,600.0,0.0,0.0
89,4,80117.66244491158,73.27860021110004,20750.0,18480.0,23487.662444911584,0,16800.0,600.0,0.0,0.0
90,4,69140.46018838276,71.7649580489507,20750.0,18480.0,12510.460188382753,0,16800.0,600.0,0.0,0
91,4,70817.05909129139,71.99820262913393,20750.0,18480.0,14187.059091291392,0,16800.0,600.0,0.0,0
92,4,67091.34059042973,71.47885569739204,20750.0,18480.0,10461.340590429732,0,16800.0,600.0,0.0,0
93,4,55345.54923368018,47.237131483655546,20750.0,17195.549233680184,0,0,16800.0,600.0,0.0,0
94,4,46096.25974912509,46.0473138954869,20750.0,7946.259749125091,0,0,16800.0,600.0,0.0,0
95,4,35503.80763689183,42.629164801139396,18103.807636891823,0,0,0,16800.0,600.0,0.0,0
96,5,32302.9419727918,42.17624098557743,14902.941972791798,0,0,0,16800.0,600.0,0.0,0
97,5,32780.9696302219,42.244190554,15380.969630221902,0,0,0,16800.0,600.0,0.0,0
98,5,29792.739411349514,41.817614386,12392.739411349514,0,0,0,16800.0,600.0,0.0,0
99,5,26565.870912777697,41.352030796,9165.870912777697,0,0,0,16800.0,600.0,0.0,0
100,5,22958.94053703526,40.825326532,5558.94053703526,0,0,0,16800.0,600.0,0.0,0
101,5,15282.644419490758,30.309287164,0,0,0,0,14682.644419490758,600.0,0.0,0.0
102,5,8895.236286349562,28.123028388262014,0,0,0,0,8295.236286349562,600.0,0.0,0.0
103,5,6128.419807805906,27.12136420160531,0,0,0,0,5528.419807805906,600.0,0.0,0.0
104,5,7597.998339777401,27.6579096606296,0,0,0,0,6997.998339777401,600.0,0.0,0.0
105,5,8100.3705428326075,27.838954916746644,0,0,0,0,7500.3705428326075,600.0,0.0,0.0
106,5,7469.1963147570805,27.61130069908228,0,0,0,0,6869.1963147570805,600.0,0.0,0.0
107,5,8502.917414507094,27.983179738731298,0,0,0,0,7902.917414507093,600.0,0.0,0.0
108,5,8802.698452654553,28.090104468532882,0,0,0,0,8202.698452654553,600.0,0.0,0.0
109,5,8814.232466575302,28.094210245734015,0,0,0,0,8214.232466575302,600.0,0.0,0.0
110,5,8851.0564039545,28.107314494257363,0,0,0,0,8251.0564039545,600.0,0.0,0.0
111,5,9017.897256149854,28.166610465638158,0,0,0,0,8417.897256149854,600.0,0.0,0.0
112,5,33867.59804018056,42.39824496936361,16467.59804018056,0,0,0,16800.0,600.0,0.0,0.0
113,5,78920.35876441475,73.11502701420751,20750.0,18480.0,22290.358764414745,0,16800.0,600.0,0.0,0.0
114,5,77164.60256769422,72.87449520479633,20750.0,18480.0,20534.60256769422,0,16800.0,600.0,0.0,0
115,5,77165.38975773418,72.87460322468098,20750.0,18480.0,20535.389757734185,0,16800.0,600.0,0.0,0
116,5,68298.1663462446,71.64749351460169,20750.0,18480.0,11668.166346244605,0,16800.0,600.0,0.0,0
117,5,55259.19166130354,47.226161181443096,20750.0,17109.191661303543,0,0,16800.0,600.0,0.0,0
118,5,44041.44385841976,45.77878685921064,20750.0,5891.44385841976,0,0,16800.0,600.0,0.0,0
119,5,31972.874689537253,42.12925938435718,14572.874689537251,0,0,0,16800.0,600.0,0.0,0
120,6,27970.812374368295,41.55538170312504,10570.812374368294,0,0,0,16800.0,600.0,0.0,0
121,6,25020.860777220627,41.127245584,7620.860777220627,0,0,0,16800.0,600.0,0.0,0
122,6,20809.106291610566,40.508138386,3409.106291610564,0,0,0,16800.0,600.0,0.0,0
123,6,16716.715330075058,30.778796380000003,0,0,0,0,16116.71533007506,600.0,0.0,0
124,6,15795.050449037903,30.477877369999998,0,0,0,0,15195.050449037903,600.0,0.0,0
125,6,10659.578463842132,28.743548307,0,0,0,0,10059.578463842132,600.0,0.0,0.0
126,6,9127.848090682324,28.20561933043922,0,0,0,0,8527.848090682324,600.0,0.0,0.0
127,6,6548.2868415648045,27.275735312385184,0,0,0,0,5948.2868415648045,600.0,0.0,0.0
128,6,5378.458971624088,26.843419667257034,0,0,0,0,4778.458971624088,600.0,0.0,0.0
129,6,8136.587587231569,27.851961362615583,0,0,0,0,7536.587587231569,600.0,0.0,0.0
130,6,8923.693254898704,28.133145311144542,0,0,0,0,8323.693254898704,600.0,0.0,0.0
131,6,9037.748820550521,28.17365749083726,0,0,0,0,8437.748820550521,600.0,0.0,0.0
132,6,9030.702259989212,28.1711562630962,0,0,0,0,8430.702259989212,600.0,0.0,0.0
133,6,9032.668578291594,28.17185424436652,0,0,0,0,8432.668578291594,600.0,0.0,0.0
134,6,9044.866882757819,28.17618387317836,0,0,0,0,8444.866882757819,600.0,0.0,0.0
135,6,9280.037447403738,28.259524924316665,0,0,0,0,8680.037447403738,600.0,0.0,0.0
136,6,34944.037702495676,42.550304962831326,17544.037702495676,0,0,0,16800.0,600.0,0.0,0.0
137,6,81654.68610954695,73.4880515607193,20750.0,18480.0,25024.68610954695,0,16800.0,600.0,0.0,0.0
138,6,76956.443580487,72.8459255662919,20750.0,18480.0,20326.443580487,0,16800.0,600.0,0.0,0
139,6,76334.9055599495,72.76055326342008,20750.0,18480.0,19704.905559949508,0,16800.0,600.0,0.0,0
140,6,71267.91470476928,72.06079581919273,20750.0,18480.0,14637.91470476928,0,16800.0,600.0,0.0,0
141,6,58701.4134055323,70.29529335674364,20750.0,18480.0,2071.4134055323007,0,16800.0,600.0,0.0,0
