hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
35,2,604.8754704143832,25.001950112107007,0,0,0,0,4.875470414383226,600.0,0.0,0.0
36,2,605.2667166717165,25.002106597913592,0,0,0,0,5.266716671716481,600.0,0.0,0.0
37,2,533.1790933377558,1.5,0,0,0,0,0.0,533.1790933377558,0.0,0.0
38,2,397.8404296401403,1.5,0,0,0,0,0.0,397.8404296401403,0.0,0.0
39,2,344.6372414849575,1.5,0,0,0,0,0.0,344.6372414849575,0.0,0.0
40,2,2052.2320274785366,25.574296482006513,0,0,0,0,1452.2320274785366,600.0,0.0,0.0
41,2,21771.04992846241,40.65037022145738,4371.049928462409,0,0,0,16800.0,600.0,0.0,0.0
42,2,20265.264492701182,40.42750516557278,2865.264492701183,0,0,0,16800.0,600.0,0.0,0
43,2,19670.806304031175,40.339182882755246,2270.806304031175,0,0,0,16800.0,600.0,0.0,0
44,2,17306.26368892594,30.96974771900021,0,0,0,0,16706.26368892594,600.0,0.0,0
45,2,11131.481296474776,28.907259052519933,0,0,0,0,10531.481296474776,600.0,0.0,0
46,2,5562.64471496948,26.911947055153583,0,0,0,0,4962.64471496948,600.0,0.0,0
47,2,1549.8254134269569,25.377086284058286,0,0,0,0,949.8254134269569,600.0,0.0,0
48,3,1522.8493836264329,25.36645398301719,0,0,0,0,922.8493836264328,600.0,0.0,0
49,3,1118.19475286175,25.20642567,0,0,0,0,518.19475286175,600.0,0.0,0
50,3,1541.5863202234586,25.373839410000002,0,0,0,0,941.5863202234586,600.0,0.0,0
51,3,1529.9836148434167,25.36926629401939,0,0,0,0,929.9836148434167,600.0,0.0,0
52,3,1528.722894816286,25.368769341383626,0,0,0,0,928.722894816286,600.0,0.0,0
53,3,1532.706966340305,25.370339755840995,0,0,0,0,932.706966340305,600.0,0.0,0.0
54,3,550.3971312200281,1.5,0,0,0,0,0.0,550.3971312200281,0.0,0.0
55,3,555.2134092811593,1.5,0,0,0,0,0.0,555.2134092811593,0.0,0.0
56,3,510.93800803317924,1.5,0,0,0,0,0.0,510.93800803317924,0.0,0.0
57,3,440.54002430611877,1.5,0,0,0,0,0.0,440.54002430611877,0.0,0.0
58,3,377.11986378762737,1.5,0,0,0,0,0.0,377.11986378762737,0.0,0.0
59,3,353.53953791331617,1.5,0,0,0,0,0.0,353.53953791331617,0.0,0.0
60,3,384.61836151411615,1.5,0,0,0,0,0.0,384.61836151411615,0.0,0.0
61,3,322.064802978696,1.5,0,0,0,0,0.0,322.064802978696,0.0,0.0
62,3,176.53364778466053,1.5,0,0,0,0,0.0,176.53364778466053,0.0,0.0
63,3,113.07727792077091,1.5,0,0,0,0,0.0,113.07727792077091,0.0,0.0
64,3,3339.2153413524907,26.072673565,0,0,0,0,2739.2153413524907,600.0,0.0,0.0
65,3,21526.697661581846,40.61428778076728,4126.697661581846,0,0,0,16800.0,600.0,0.0,0.0
66,3,20577.23212384378,40.47377898697038,3177.2321238437803,0,0,0,16800.0,600.0,0.0,0
67,3,21392.352986458016,40.5944360206851,3992.352986458015,0,0,0,16800.0,600.0,0.0,0
68,3,22725.820197743815,40.7910510084372,5325.820197743814,0,0,0,16800.0,600.0,0.0,0
69,3,23687.343341967644,40.93223815165268,6287.343341967643,0,0,0,16800.0,600.0,0.0,0
70,3,20603.0542321876,40.47760678185225,3203.054232187599,0,0,0,16800.0,600.0,0.0,0
71,3,20554.483669368205,40.4704065217094,3154.483669368204,0,0,0,16800.0,600.0,0.0,0
72,4,22750.06702028213,40.794617344,5350.067020282131,0,0,0,16800.0,600.0,0.0,0
73,4,22024.036526488628,40.687693942,4624.036526488629,0,0,0,16800.0,600.0,0.0,0
74,4,23099.595455260063,40.845993016,5699.595455260062,0,0,0,16800.0,600.0,0.0,0
75,4,22682.486312305467,40.78467648207677,5282.486312305469,0,0,0,16800.0,600.0,0.0,0
76,4,22684.29230255805,40.784942167798846,5284.29230255805,0,0,0,16800.0,600.0,0.0,0
77,4,19663.6393579228,40.338116866,2263.6393579227997,0,0,0,16800.0,600.0,0.0,0.0
