hour,day,charge_power,discharge_power,profit,mass_norm,charge_m_norm,discharge_m_norm,t_hh,t_lh,t_hc,t_lc,mode,eff_com,eff_exp,power_milp,power_physical,power_mismatch
27,2,0,38.14909058757856,985.7705641110359,0.5678792397211466,0,0.18692755972114838,1011.5794249843586,767.4449167351452,309.0523156470169,240.1962570299624,dis,0.8699975079480101,0.9299618099958916,37.38551194422968,38.14909058757856,0.763578643348886
28,2,0,114.33006155259149,2954.293693503526,0.0,0,0.5678792397211487,1011.5080820418602,767.3979872434717,309.05122541545217,240.2020524042594,dis,0.8699996225647595,0.9299937531706135,113.57584794422975,114.33006155259149,0.7542136083617379
29,2,0,0.0,0.0,0.0,0,0.0,1011.4367462336561,767.3510624447473,309.0501352929106,240.207847199019,idle,,,0.0,0.0,0.0
30,2,285.2675184894693,0.0,-427.901277734204,1.0,1.0,0.0,1012.2035394372775,767.3041423385029,309.04904527938135,240.05818579819848,char,0.8699974665867211,0.9299973603647577,-285.0914897629995,-285.2675184894693,-0.17602872646978085
31,2,285.2750255410472,0.0,-427.91253831157087,2.0,1.0,0.0,1012.1496006606452,767.257226924269,309.0479553748534,240.05878950553898,char,0.8699972617916104,0.9299971258715612,-285.0914897629995,-285.2750255410472,-0.18353577804771248
32,2,285.28253623270524,0.0,-427.92380434905783,3.0,1.0,0.0,1012.0956675844693,767.2103162015766,309.0468655793159,240.05939342492513,char,0.8699970489632385,0.9299968813643339,-285.0914897629995,-285.28253623270524,-0.19104646970572503
33,2,285.2900505909054,0.0,-427.93507588635816,4.0,1.0,0.0,1012.0417402133528,767.1634101699564,309.045775892758,240.0599975556771,char,0.8699968280921183,0.9299966268387896,-285.0914897629995,-285.2900505909054,-0.1985608279059079
34,2,266.709732776633,0.0,-6668.285048427491,4.934810847638947,0.9348108476389468,0.0,1012.0527121803144,767.1165088289393,309.0446863151687,240.03765209768065,char,0.8699954543599089,0.9299961555151639,-266.5066171999997,-266.709732776633,-0.2031155766333086
35,2,213.8672046107006,0.0,-5347.097180292519,5.684297244365936,0.7494863967269889,0.0,1012.1721805996553,767.0696121780564,309.0435968465372,239.97688710105274,char,0.8699911286443816,0.9299951213789198,-213.67219339999974,-213.8672046107006,-0.19501121070086924
36,2,255.57082399135945,0.0,-6389.808984748582,6.580010281651913,0.8957130372859771,0.0,1012.1609766115913,767.0227202168386,309.0425074868525,239.96232421025513,char,0.8699944675338419,0.9299956360871465,-255.36016420000033,-255.57082399135945,-0.21065979135912016
37,2,285.32014509183693,0.0,-427.9802176377554,7.580010281651913,1.0,0.0,1012.070946477721,766.975832944817,309.0414182361038,239.975774401934,char,0.8699958639922786,0.9299955084685784,-285.0914897629995,-285.32014509183693,-0.22865532883741935
38,2,285.3276780934262,0.0,-427.9915171401393,8.580010281651912,1.0,0.0,1011.9893428792356,766.9289503615224,309.0403290942802,239.98623062020937,char,0.8699956027644451,0.9299952037864105,-285.0914897629995,-285.3276780934262,-0.2361883304266712
39,2,285.33521488997167,0.0,-428.0028223349575,9.580010281651912,1.0,0.0,1011.9135288251317,766.8820724664863,309.0392400613708,239.9946304989379,char,0.8699953334351831,0.9299948890588993,-285.0914897629995,-285.33521488997167,-0.24372512697215143
40,2,0,199.80951839934852,5109.987863471874,8.580010281651912,0,1.0,1011.8421524722492,767.1726524651237,309.45303150129257,240.00044603588802,dis,0.8699975428387513,0.9299993623606385,200.0,199.80951839934852,-0.19048160065148068
41,2,0,199.77720669043669,8121.017413774864,7.580010281651912,0,1.0,1011.7707832570019,767.1849173195482,309.5241945038493,240.00626099128445,dis,0.8699974843243985,0.9299994063652086,200.0,199.77720669043669,-0.22279330956331478
42,2,0,199.74489807120221,8075.187898570336,6.580010281651912,0,1.0,1011.6994211786762,767.1630080403991,309.553281282784,240.01207536518532,dis,0.8699974249805976,0.9299994465330284,200.0,199.74489807120221,-0.25510192879778515
43,2,0,199.7125925407919,8056.242794492186,5.580010281651912,0,1.0,1011.6280662365583,767.1301230330821,309.56885046551076,240.01788915764882,dis,0.8699973648080586,0.9299994828637463,200.0,199.7125925407919,-0.2874074592081115
44,2,0,199.68029009997858,6184.048208853112,4.580010281651912,0,1.0,1011.5567184299347,767.0923400754715,309.57838416167164,240.02370236873307,dis,0.8699973038071567,0.9299995153569308,200.0,199.68029009997858,-0.3197099000214223
45,2,0,199.64799074800712,5771.276187867745,3.580010281651912,0,1.0,1011.4853777580917,767.0519501617172,309.5847027228788,240.0295149984962,dis,0.8699972419785832,0.929999544012222,200.0,199.64799074800712,-0.35200925199288235
46,2,0,199.61569448464155,5372.047001348386,2.580010281651912,0,1.0,1011.4140442203159,767.0100092467204,309.5891060934525,240.03532704699637,dis,0.8699971793229246,0.9299995688292328,200.0,199.61569448464155,-0.3843055153584487
47,2,0,188.14504259417134,4774.572979830108,1.6383521744889342,0,0.9416581071629778,1011.3427178158938,766.9789977563404,309.5538788277376,240.04113851429167,dis,0.8699972880553066,0.9299992899498167,188.33162143259557,188.14504259417134,-0.18657883842422507
48,3,0,49.92738369828098,1266.4806810748871,1.3930985123259558,0,0.2452536621629784,1011.2713985441122,766.9775050898128,309.38325119799583,240.04694940044027,dis,0.8699988875626925,0.9299638348836399,49.05073243259568,49.92738369828098,0.8766512656852967
49,3,0,0.0,0.0,1.3930985123259558,0,0.0,1011.2000864042578,766.9306223393038,309.382127872876,240.05275970550025,idle,,,0.0,0.0,0.0
50,3,0,0.0,0.0,1.3930985123259558,0,0.0,1011.1287813956174,766.8837442770698,309.3810046600887,240.0585694295297,idle,,,0.0,0.0,0.0
51,3,0,20.519352598060916,520.560920241086,1.2930985123259557,0,0.1,1011.0574835174777,766.8581107807281,309.28798061224586,240.06437857258678,dis,0.8699963429155174,0.9299371498084508,20.0,20.519352598060916,0.5193525980609159
52,3,0,123.84860686163732,3141.8867407245784,0.6770810551629785,0,0.6160174571629773,1010.986192769126,766.8579256075287,309.143665507766,240.07018713472954,dis,0.8699979765169349,0.9299932184928557,123.20349143259546,123.84860686163732,0.6451154290418657
53,3,0,135.90428501590046,3447.937885128045,0.0,0,0.6770810551629787,1010.9149091498491,766.811054814968,309.14256614121524,240.0759951160161,dis,0.8699976985818618,0.9299953997274625,135.41621103259573,135.90428501590046,0.48807398330473006
54,3,285.3537810133522,0.0,-428.0306715200283,1.0,1.0,0.0,1011.7880332251068,766.7641887094865,309.14146688460113,240.0150188350532,char,0.8699947229769904,0.9299940364858992,-285.0914897629995,-285.3537810133522,-0.2622912503526891
55,3,285.3613302541059,0.0,-428.0419953811588,2.0,1.0,0.0,1011.7341515739766,766.7173272906155,309.14036773791264,240.01562843274237,char,0.8699944279006879,0.929993685917272,-285.0914897629995,-285.3613302541059,-0.269840491106379
56,3,285.3688833887864,0.0,-428.05332508317963,3.0,1.0,0.0,1011.6802756824644,766.6704705578863,309.13926870113886,240.0162382347005,char,0.8699941246756079,0.9299933252807677,-285.0914897629995,-285.3688833887864,-0.2773936257868854
57,3,285.37644043741255,0.0,-428.0646606561188,4.0,1.0,0.0,1011.6264055537913,766.6236185108305,309.13816977426876,240.01684824053243,char,0.8699938132907373,0.9299929545710229,-285.0914897629995,-285.37644043741255,-0.28495067441303945
58,3,285.3840014250849,0.0,-428.0760021376273,5.0,1.0,0.0,1011.5725411920023,766.5767711489794,309.1370709572913,240.0174584497083,char,0.8699934937344361,0.929992573782256,-285.0914897629995,-285.3840014250849,-0.29251166208536006
59,3,285.3915663755442,0.0,-428.08734956331625,6.0,1.0,0.0,1011.5186826010907,766.5299284718645,309.13597225019555,240.0180688617107,char,0.8699931659949943,0.9299921829086348,-285.0914897629995,-285.3915663755442,-0.30007661254467166
60,3,285.3991353094109,0.0,-428.09870296411634,7.0,1.0,0.0,1011.4648297846688,766.4830904790174,309.1348736529705,240.01867947608955,char,0.8699928300608201,0.929991781944403,-285.0914897629995,-285.3991353094109,-0.3076455464113792
61,3,285.4067082524637,0.0,-428.1100623786956,8.0,1.0,0.0,1011.4109827467281,766.4362571699695,309.1337751656052,240.01929029233503,char,0.8699924859196483,0.9299913708833539,-285.0914897629995,-285.4067082524637,-0.3152184894642005
62,3,285.414285223107,0.0,-428.1214278346605,9.0,1.0,0.0,1011.357141490759,766.3894285442525,309.1326767880886,240.0199013100243,char,0.869992133559764,0.9299909497196434,-285.0914897629995,-285.414285223107,-0.3227954601074998
63,3,285.4218662471806,0.0,-428.13279937077095,10.0,1.0,0.0,1011.3033060206043,766.3426046013981,309.1315785204098,240.02051252867943,char,0.8699917729685378,0.9299905184468178,-285.0914897629995,-285.4218662471806,-0.33037648418110166
64,3,0,0.0,0.0,10.0,0,0.0,1011.2319906900022,766.295785340938,309.13048036255776,240.02632547742658,idle,,,0.0,0.0,0.0
65,3,0,199.5282354054539,8103.697173145783,9.0,0,1.0,1011.1606824909333,766.858549847773,309.6203018452251,240.03213784487886,dis,0.8699966258096641,0.9299995416950767,200.0,199.5282354054539,-0.47176459454610153
66,3,0,162.2023495049361,6564.942045030109,8.189959539323063,0,0.8100404606769374,1011.0893814226841,766.972479215407,309.1043228407818,240.0379496310944,dis,0.8699971404102123,0.9299977342661641,162.00809213538747,162.2023495049361,0.19425736954863737
67,3,0,199.46366688581594,8097.115063847501,7.189959539323063,0,1.0,1011.0180874845419,766.8694302179639,309.28693360861854,240.0437608361313,dis,0.8699964859099089,0.9299995690917663,200.0,199.46366688581594,-0.5363331141840604
68,3,0,199.43138726046595,8135.015890425059,6.189959539323063,0,1.0,1010.9468006757934,766.7962655353978,309.37327386175633,240.0495714600477,dis,0.8699964147264417,0.9299995770279618,200.0,199.43138726046595,-0.5686127395340463
69,3,0,199.39911072455234,8161.851887405139,5.189959539323063,0,1.0,1010.8755209957258,766.7343494300269,309.4233871102291,240.05538150290172,dis,0.8699963427213329,0.9299995811222117,200.0,199.39911072455234,-0.6008892754476562
70,3,0,190.5159126912918,7711.628199603804,4.235161433646123,0,0.9547981056769395,1010.8042484436262,766.6920139614972,309.41140723917465,240.06119096475146,dis,0.8699964262541479,0.9299994906291593,190.9596211353879,190.5159126912918,-0.443708444096103
71,3,0,105.26250804843392,4260.016492214828,3.7126305679691853,0,0.5225308656769379,1010.7329830187819,766.7189155136424,309.1582420587653,240.066999845655,dis,0.8699979436474523,0.9299894453960731,104.50617313538757,105.26250804843392,0.756334913046345
72,4,0,0.0,0.0,3.7126305679691853,0,0.0,1010.6617247204799,766.6720586220911,309.15714123455945,240.07280814567045,idle,,,0.0,0.0,0.0
73,4,0,0.0,0.0,3.7126305679691853,0,0.0,1010.5904735480078,766.6252064162288,309.15604052043597,240.0786158648559,idle,,,0.0,0.0,0.0
74,4,0,0.0,0.0,3.7126305679691853,0,0.0,1010.5192295006531,766.5783588955871,309.1549399163839,240.08442300326942,idle,,,0.0,0.0,0.0
75,4,0,39.43122032053906,1608.1895640666771,3.5190817254501674,0,0.19354884251901794,1010.447992577703,766.5781249270095,308.96751044440884,240.0902295609691,dis,0.8699987992092552,0.9299610365764439,38.70976850380359,39.43122032053906,0.721451816735474
76,4,0,104.46513536685869,4260.60450448861,3.0001419029311496,0,0.5189398225190179,1010.3767627784451,766.5892348076044,308.7721861306447,240.096035538013,dis,0.8699977433469394,0.9299905977496146,103.7879645038036,104.46513536685869,0.6771708630550961
77,4,0,0.0,0.0,3.0001419029311496,0,0.0,1010.3055401021672,766.5423908841236,308.7711239120316,240.10184093445923,idle,,,0.0,0.0,0.0
78,4,152.78351463740643,0.0,-4372.204538859235,3.5352407081920045,0.5350988052608551,0.0,1010.8654061524483,766.4955516450352,308.7700617996404,239.9344771572855,char,0.8699736589234608,0.9299867157103276,-152.55211556221835,-152.78351463740643,-0.23139907518807945
79,4,276.4954102906877,0.0,-7912.678867524742,4.504008014055174,0.9687673058631687,0.0,1010.9873090730107,766.4487170898707,308.76899979346047,239.93001946124082,char,0.8699915577449194,0.9299915250707749,-276.1873144622182,-276.4954102906877,-0.30809582846950434
80,4,285.41371340620407,0.0,-8127.955662302657,5.504008014055174,1.0,0.0,1011.0207590868088,766.4018872181617,308.76793789348113,239.93759762490538,char,0.8699917899459535,0.9299911327153529,-285.0914897629995,-285.41371340620407,-0.322223643204552
81,4,228.41301001584728,0.0,-6536.626727458938,6.304183203261489,0.8001751892063146,0.0,1011.1536897820463,766.3550620294399,308.7668760996918,239.89398383281232,char,0.8699861305784404,0.9299898498255603,-228.12313676221822,-228.41301001584728,-0.2898732536290538
82,4,188.9027598177876,0.0,-5405.90284662344,6.965837798139192,0.6616545948777033,0.0,1011.3006417846565,766.3082415232369,308.7658144120818,239.8380849632812,char,0.8699795284921882,0.9299876301548897,-188.63209416221835,-188.9027598177876,-0.27066565556924616
83,4,179.95099934125804,0.0,-5149.725164165664,7.596096127883056,0.6302583297438651,0.0,1011.4220127981966,766.2614256990846,308.7647528306406,239.78825264852534,char,0.8699771470569955,0.9299865327117106,-179.6812861622183,-179.95099934125804,-0.2697131790397407
84,4,182.41328749483716,0.0,-5220.201070385775,8.234968825954933,0.6388726980718763,0.0,1011.5141250906755,766.2146145565147,308.76369135535754,239.7471109303579,char,0.8699770684523569,0.9299861940442029,-182.1371692622182,-182.41328749483716,-0.2761182326189555
85,4,193.18970574095874,0.0,-5528.618575458856,8.911597777673483,0.6766289517185499,0.0,1011.5741649236326,766.1678080950591,308.762629986222,239.7162997725895,char,0.8699786278811885,0.9299863846974805,-192.90115586221805,-193.18970574095874,-0.28854987874069593
86,4,121.6354210204679,0.0,-3480.8444614132245,9.33742668250379,0.425828904830305,0.0,1011.6605486644677,766.1210063142496,308.7615687232234,239.67242359507475,char,0.8699580157834559,0.9299781198423227,-121.4001968622182,-121.6354210204679,-0.23522415824970722
87,4,189.18964277225655,0.0,-5414.15991366487,10.000000000000037,0.6625733174962481,0.0,1011.6953456684497,766.0742092136181,308.76050756635107,239.64852768362556,char,0.8699766634551046,0.9299850760401678,-188.89401416221827,-189.18964277225655,-0.29562861003827834
88,4,0,200.1266867482978,8435.10457768997,9.000000000000037,0,1.0,1011.6239911338829,766.8402344477772,309.5817677424477,239.65437783085721,dis,0.8699906318971934,0.9299949006315872,200.0,200.1266867482978,0.12668674829780002
89,4,0,200.09432689722317,16069.803293840041,8.000000000000037,0,1.0,1011.5526437347695,766.7941060932129,309.58098522549056,239.66022739307414,dis,0.869990522959192,0.9299950620440331,200.0,200.09432689722317,0.09432689722316923
90,4,0,200.06197014853782,14439.937087021137,7.000000000000037,0,1.0,1011.481303470396,766.7479825022059,309.5802027642995,239.66607637033485,dis,0.8699904132296645,0.9299952195902444,200.0,200.06197014853782,0.06197014853782434
91,4,0,200.02961650200422,14484.289657393629,6.000000000000037,0,1.0,1011.409970340049,766.7018636742785,309.57942035886833,239.67192476269784,dis,0.8699903027091873,0.9299953732698852,200.0,200.02961650200422,0.029616502004216727
92,4,0,199.99726595762593,14377.855597065602,5.000000000000037,0,1.0,1011.338644343015,766.6557496088697,309.578638009194,239.67777257022158,dis,0.8699901913982345,0.9299955230825775,200.0,199.99726595762593,-0.0027340423740724873
93,4,0,199.9649185154149,9477.337218036258,4.000000000000037,0,1.0,1011.2673254785807,766.6096403054026,309.5778557152741,239.68361979296458,dis,0.8699900792972753,0.9299956690279427,200.0,199.9649185154149,-0.03508148458510618
94,4,0,199.93257417514417,9235.878301758585,3.0000000000000373,0,1.0,1011.1960137460328,766.5635357633546,309.5770734771042,239.6894664309853,dis,0.8699899664068823,0.929995811105642,200.0,199.93257417514417,-0.0674258248558317
95,4,0,199.90023293702433,8543.899580941219,2.0000000000000373,0,1.0,1011.1247091446581,766.5174359821289,309.57629129468256,239.69531248434222,dis,0.869989852727436,0.9299959493152657,200.0,199.90023293702433,-0.09976706297567262
96,5,0,199.86789480076462,8338.671302148588,1.0000000000000373,0,1.0,1011.0534116737437,766.4713409611919,309.5755091680052,239.7011579530938,dis,0.8699897382595366,0.9299960836564856,200.0,199.86789480076462,-0.132105199235383
97,5,0,136.33838876590144,5647.975937344381,0.32225993000003605,0,0.6777400700000012,1010.9821213325763,766.4683022003553,309.43164933311397,239.70700283729852,dis,0.8699913023492439,0.9299855945072545,135.54801400000025,136.33838876590144,0.7903747659011913
98,5,0,65.48305248872785,2712.6168568123703,0.0,0,0.3222599300000006,1010.910838120443,766.4214703701352,309.43052116818063,239.7128471370148,dis,0.8699949035775904,0.9299570303110146,64.45198600000012,65.48305248872785,1.0310664887277312
99,5,0,0.0,0.0,0.0,0,0.0,1010.839562036631,766.3746432230982,309.4293931160638,239.7186908523011,idle,,,0.0,0.0,0.0
100,5,0,0.0,0.0,0.0,0,0.0,1010.7682930804274,766.3278207587759,309.4282651767522,239.7245339832159,idle,,,0.0,0.0,0.0
101,5,0,0.0,0.0,0.0,0,0.0,1010.6970312511194,766.2810029767,309.4271373502345,239.7303765298176,idle,,,0.0,0.0,0.0
102,5,245.28676827241432,0.0,-6967.339187814204,0.8592730584607369,0.8592730584607369,0.0,1012.1474608105725,766.2341898764024,309.42600963649943,239.71887750558028,char,0.8699878282790755,0.9299889941010648,-244.97143634978045,-245.28676827241432,-0.3153319226338738
103,5,285.4458417497812,0.0,-7634.335049993708,1.8592730584607369,1.0,0.0,1011.6864965177762,766.1873814574147,309.42488203553575,239.86532520896216,char,0.8699909023796614,0.9299889512508273,-285.0914897629995,-285.4458417497812,-0.354351986781694
104,5,285.45343746769834,0.0,-7799.1196048051825,2.8592730584607366,1.0,0.0,1011.5103225944957,766.140577719269,309.4237545473322,239.9097651304475,char,0.8699905141368391,0.9299884749156188,-285.0914897629995,-285.45343746769834,-0.36194770469882087
105,5,285.4610373640349,0.0,-7859.0336835072085,3.8592730584607366,1.0,0.0,1011.3975622115147,766.093778661497,309.4226271718774,239.93149301580928,char,0.8699901175976315,0.9299879884379322,-285.0914897629995,-285.4610373640349,-0.36954760103537865
106,5,285.4686414589231,0.0,-7784.306238699264,4.859273058460737,1.0,0.0,1011.3090689512265,766.0469842836309,309.4214999091602,239.94453085883828,char,0.8699897127489381,0.9299874918109587,-285.0914897629995,-285.4686414589231,-0.377151695923601
107,5,285.4762497787709,0.0,-7913.554794107073,5.859273058460737,1.0,0.0,1011.232420818429,766.0001945852025,309.4203727591693,239.9533281386531,char,0.8699892995767669,0.9299869850272814,-285.0914897629995,-285.4762497787709,-0.3847600157714055
108,5,285.48386234470604,0.0,-8001.820314755344,6.859273058460737,1.0,0.0,1011.1624397333973,765.953409565744,309.4192457218934,239.95973961073997,char,0.8699888780675566,0.9299864680797794,-285.0914897629995,-285.48386234470604,-0.39237258170652467
109,5,285.4914791871845,0.0,-8029.887129277257,7.859273058460737,1.0,0.0,1011.0965830178934,765.9066292247874,309.4181187973212,239.9646760470211,char,0.8699884482064454,0.9299859409604425,-285.0914897629995,-285.4914791871845,-0.3999894241849802
110,5,282.4291428995753,0.0,-8022.614586905547,8.848516669289777,0.9892436108290404,0.0,1011.0395998320432,765.8598535618648,309.4169919854414,239.966418144724,char,0.8699877753884516,0.9299854086677246,-282.0249347497801,-282.4291428995753,-0.4042081497952381
111,5,195.99212206982713,0.0,-5567.155926290404,9.534837106677925,0.6863204373881473,0.0,1011.1041262162984,765.8130825765087,309.4158652862429,239.92449204006667,char,0.8699757715580517,0.9299822659241188,-195.66411594978035,-195.99212206982713,-0.32800612004677987
112,5,0,199.5985515101882,8475.788198743325,8.534837106677925,0,1.0,1011.0328308036767,766.385857018321,309.5451987424876,239.93031459086268,dis,0.8699947299892362,0.9299989496958547,200.0,199.5985515101882,-0.4014484898117985
113,5,0,199.56625426666497,15975.526086932108,7.534837106677925,0,1.0,1010.9615425205964,766.4565255534873,309.5689662845138,239.93613655940362,dis,0.8699946444238589,0.9299989973638665,200.0,199.56625426666497,-0.4337457333350301
114,5,0,199.53396011744266,14624.023549262572,6.534837106677925,0,1.0,1010.8902613663442,766.4597955978398,309.5785627242167,239.9419579457477,dis,0.8699945580432511,0.9299990411863593,200.0,199.53396011744266,-0.4660398825573395
115,5,0,199.50166906325262,14621.65492988546,5.534837106677925,0,1.0,1010.8189873402076,766.4409532384946,309.58350920924204,239.94777874995313,dis,0.869994470847688,0.9299990811629177,200.0,199.50166906325262,-0.4983309367473794
116,5,0,199.46938110191493,14373.706390192814,4.534837106677925,0,1.0,1010.7477204414736,766.4121392838825,309.5863582768817,239.95359897207814,dis,0.8699943828383466,0.9299991172932961,200.0,199.46938110191493,-0.5306188980850663
117,5,0,199.43709623584667,9445.853678884552,3.5348371066779247,0,1.0,1010.6764606694294,766.3779830162991,309.5880832081582,239.95941861218094,dis,0.8699942940149764,0.9299991495769833,200.0,199.43709623584667,-0.562903764153333
118,5,0,199.40481446260307,9152.301058483443,2.5348371066779247,0,1.0,1010.6052080233625,766.3406332460526,309.5891357784949,239.96523767031974,dis,0.8699942043788454,0.9299991780137383,200.0,199.40481446260307,-0.5951855373969295
119,5,0,199.37253578416434,8408.234091314233,1.5348371066779247,0,1.0,1010.5339625025601,766.3012234164775,309.58975428820463,239.9710561465527,dis,0.869994113929829,0.9299992026030858,200.0,199.37253578416434,-0.6274642158356585
120,6,0,199.3402601986236,8146.7646623404025,0.5348371066779247,0,1.0,1010.4627241063099,766.2604079751918,309.59007633131694,239.97687404093807,dis,0.8699940226690349,0.9299992233447448,200.0,199.3402601986236,-0.6597398013763893
121,6,0,51.808372613573546,2114.631018948618,0.2799299551551125,0,0.25490715152281224,1010.3914928338993,766.2554955662367,309.4348564775085,239.982691353534,dis,0.8699981734040473,0.9299644955507621,50.981430304562444,51.808372613573546,0.8269423090111019
122,6,0,0.0,0.0,0.2799299551551125,0,0.0,1010.3202686846159,766.2086850166801,309.43372799186074,239.98850808439866,idle,,,0.0,0.0,0.0
123,6,0,0.0,0.0,0.2799299551551125,0,0.0,1010.2490516577475,766.1618791481784,309.43259961906153,239.99432423359025,idle,,,0.0,0.0,0.0
