hour,day,charge_power,discharge_power,profit,mass_norm,charge_m_norm,discharge_m_norm,t_hh,t_lh,t_hc,t_lc,mode,eff_com,eff_exp,power_milp,power_physical,power_mismatch
122,6,0,0.0,0.0,0.0,0,0.0,1011.2121519070766,766.7239097337925,309.5950160426768,239.85606680832052,idle,,,0.0,0.0,0.0
123,6,0,0.0,0.0,0.0,0,0.0,1011.1408456918859,766.6770523428191,309.5938715410725,239.8618962016397,idle,,,0.0,0.0,0.0
124,6,0,0.0,0.0,0.0,0,0.0,1011.0695466073167,766.6301996375848,309.59272715391836,239.86772501201955,idle,,,0.0,0.0,0.0
125,6,0,0.0,0.0,0.0,0,0.0,1010.998254652656,766.583351617621,309.59158288120295,239.87355323951837,idle,,,0.0,0.0,0.0
126,6,219.6771074106085,0.0,-6171.6124048461315,0.6497565739042453,0.6497565739042453,0.0,1013.6626534700346,766.5365082824593,309.5904387229148,239.30693633503512,char,0.869982766374114,0.9299896077490245,-219.3890764753671,-219.6771074106085,-0.28803093524140877
127,6,338.00908591277937,0.0,-9277.094859233863,1.6497565739042455,1.0,0.0,1012.3796673006182,766.489669631631,309.5892946790425,239.7477941802389,char,0.8699933826219348,0.9299917527476752,-337.64810590080845,-338.00908591277937,-0.36098001197092344
128,6,338.01804874055847,0.0,-9120.363285288713,2.6497565739042455,1.0,0.0,1012.0244143551122,766.4428356646679,309.5881507495746,239.85635771535522,char,0.8699930518554457,0.9299913410050445,-337.64810590080845,-338.01804874055847,-0.3699428397500242
129,6,338.0270163309445,0.0,-9488.26151952788,3.6497565739042455,1.0,0.0,1011.8343280764659,766.3960063811014,309.58700693449964,239.90576393273787,char,0.8699927128775833,0.9299909191641044,-337.64810590080845,-338.0270163309445,-0.3789104301360453
130,6,304.8632318720175,0.0,-8565.059197738688,4.551585864381062,0.9018292904768161,0.0,1011.8109263503701,766.3491817804633,309.58586323380615,239.89518412036577,char,0.8699903813000266,0.9299903773785616,-304.50095177536696,-304.8632318720175,-0.3622800966505224
131,6,276.79422483609267,0.0,-7776.440758680474,5.3703124926198065,0.8187266282387441,0.0,1011.8460290741721,766.3023618622852,309.58471964748276,239.86368144642896,char,0.8699873881793243,0.9299893538248054,-276.4414952753673,-276.79422483609267,-0.3527295607253791
132,6,290.2725162506917,0.0,-8155.156804561068,6.228908331035475,0.8585958384156686,0.0,1011.8296523995787,766.255546626099,309.583576175518,239.85072281516585,char,0.8699882167124476,0.9299891706373379,-289.9032585753671,-290.2725162506917,-0.3692576753246044
133,6,287.0851171313106,0.0,-8065.622613009753,7.0780484415966,0.8491401105611253,0.0,1011.8101516461616,766.2087360714363,309.58243281790044,239.8389078877483,char,0.8699874913585665,0.9299886444421984,-286.71054997536703,-287.0851171313106,-0.3745671559435664
134,6,299.6737166311368,0.0,-8419.342367121177,7.964427735142197,0.8863792935455967,0.0,1011.7615944758203,766.1619301978292,309.58128957461867,239.83753892528603,char,0.869988442856002,0.9299885498080616,-299.28428957536744,-299.6737166311368,-0.3894270557693744
135,6,162.0348252166146,0.0,-4552.218601463254,8.443449993667413,0.4790222585252163,0.0,1011.8524841530411,766.1151290048094,309.58014644566117,239.78603836445666,char,0.869965100533568,0.9299803854762604,-161.74095827536667,-162.0348252166146,-0.2938669412479271
136,6,0,236.9005407459003,10048.272119130188,7.443449993667413,0,1.0,1011.7811139046258,767.0794030786218,309.6009330973336,239.79187476062023,dis,0.8699942588866513,0.9299972364729359,236.87,236.9005407459003,0.030540745900282218
137,6,0,236.8622371573746,18963.05644209554,6.443449993667413,0,1.0,1011.7097507932353,767.0332471734403,309.6001486617092,239.79771057314417,dis,0.8699941719910644,0.9299973512307241,236.87,236.8622371573746,-0.007762842625396615
138,6,0,236.82393723866082,17262.95568597516,5.443449993667413,0,1.0,1011.638394818156,766.9870960350089,309.59936428206265,239.8035458020869,dis,0.8699940842793281,0.9299974621438283,236.87,236.82393723866082,-0.04606276133918641
139,6,0,236.78564098931454,17239.86610409667,4.443449993667413,0,1.0,1011.5670459786742,766.9409496629071,309.5985799583857,239.8093804475067,dis,0.8699939957520538,0.9299975692119283,236.87,236.78564098931454,-0.08435901068546059
140,6,0,236.74734840968804,17070.939995489287,3.4434499936674126,0,1.0,1011.4957042740763,766.8948080564878,309.59779569067837,239.81521450946195,dis,0.8699939064096357,0.9299976724346231,236.87,236.74734840968804,-0.12265159031196049
141,6,0,236.70905950021978,16649.25718792325,2.4434499936674126,0,1.0,1011.4243697036488,766.8486712150465,309.5970114789429,239.82104798801103,dis,0.8699938162524394,0.9299977718115089,236.87,236.70905950021978,-0.1609404997802244
142,6,0,236.6707742591067,10964.639365977544,1.4434499936674126,0,1.0,1011.3530422666785,766.802539138316,309.5962273231652,239.82688088321225,dis,0.8699937252814565,0.929997867342393,236.87,236.6707742591067,-0.19922574089329714
143,6,0,236.63249268729157,10135.151017383076,0.44344999366741256,0,1.0,1011.2817219624518,766.756411825707,309.5954432233434,239.83271319512394,dis,0.869993633496915,0.9299979590268196,236.87,236.63249268729157,-0.23750731270843062
144,7,0,106.27067413988526,4493.082296724655,0.0,0,0.44344999366741256,1011.2104087902555,766.7095511845245,309.59429867902105,239.83854492380445,dis,0.8699961785952762,0.9299748958924519,105.04000000000002,106.27067413988526,1.230674139885238
145,7,0,0.0,0.0,0.0,0,0.0,1011.1391027493765,766.662695229406,309.59315424915314,239.8443760693121,idle,,,0.0,0.0,0.0
146,7,0,0.0,0.0,0.0,0,0.0,1011.0678038391017,766.6158439598831,309.5920099337282,239.85020663170516,idle,,,0.0,0.0,0.0
147,7,0,0.0,0.0,0.0,0,0.0,1010.9965120587177,766.5689973754871,309.5908657327348,239.85603661104201,idle,,,0.0,0.0,0.0
148,7,0,0.0,0.0,0.0,0,0.0,1010.9252274075118,766.5221554757496,309.58972164616154,239.86186600738094,idle,,,0.0,0.0,0.0
149,7,0,0.0,0.0,0.0,0,0.0,1010.853949884771,766.475318260202,309.5885776739969,239.86769482078023,idle,,,0.0,0.0,0.0
150,7,0,0.0,0.0,0.0,0,0.0,1010.7826794897826,766.428485728376,309.58743381622946,239.87352305129818,idle,,,0.0,0.0,0.0
151,7,338.02976686110406,0.0,-507.0446502916561,1.0,1.0,0.0,1011.5086510045529,766.3816578798031,309.5862900728478,240.01979025005812,char,0.86999260694021,0.9299907879560656,-337.64810590080845,-338.02976686110406,-0.38166096029561913
152,7,338.0387407209199,0.0,-507.0581110813799,2.0,1.0,0.0,1011.4548079313896,766.3348347140152,309.58514644384053,240.0204001380326,char,0.8699922572063895,0.9299903529146645,-337.64810590080845,-338.0387407209199,-0.39063482011147244
153,7,287.39218245814646,0.0,-431.0882736872197,2.850086630164846,0.8500866301648462,0.0,1011.6410489879842,766.2880162305438,309.5840029291961,239.93461159848601,char,0.8699882523396278,0.9299894341402306,-287.0301405267614,-287.39218245814646,-0.3620419313850789
154,7,243.97519301931294,0.0,-6100.208305999464,3.571653293925647,0.7215666637608008,0.0,1011.8530098380339,766.2412024289207,309.5828595289032,239.8397443803565,char,0.8699830929926542,0.929987785501061,-243.63561729999992,-243.97519301931294,-0.339575719313018
155,7,335.65138971224354,0.0,-8392.67922735613,4.56450925147834,0.9928559575526925,0.0,1011.6986860405053,766.1943933086778,309.58171624295034,239.87657387925015,char,0.8699910178074428,0.9299889861027139,-335.2359335000001,-335.65138971224354,-0.4154562122434413
156,7,309.0756979617453,0.0,-7728.129708615604,5.4787018176604825,0.9141925661821427,0.0,1011.6529241824257,766.1475888693469,309.58057307132606,239.87420743580643,char,0.8699889526828188,0.9299884503257253,-308.6753884,-309.0756979617453,-0.40030956174530274
157,7,326.16976730655614,0.0,-8155.6283591119,6.443449993667413,0.9647481760069297,0.0,1011.5655308100654,766.10078911046,309.5794300140189,239.8869129273917,char,0.8699896535430158,0.9299880181372001,-325.7453942999996,-326.16976730655614,-0.4243730065565501
158,7,338.092686212075,0.0,-507.13902931811253,7.443449993667413,1.0,0.0,1011.4619662618026,766.053994031549,309.5782870710175,239.90549049622737,char,0.8699899853155215,0.9299875300615605,-337.64810590080845,-338.092686212075,-0.44458031126657716
159,7,338.10169444343484,0.0,-507.1525416651523,8.443449993667413,1.0,0.0,1011.370193240394,766.0072036321459,309.5771442423104,239.9198125893963,char,0.8699895776297608,0.9299870240879329,-337.64810590080845,-338.10169444343484,-0.4535885426263917
160,7,0,0.0,0.0,8.443449993667413,0,0.0,1011.2988712210699,765.9604179117827,309.57600152788615,239.92563560813736,idle,,,0.0,0.0,0.0
161,7,0,236.47598203684316,10955.853918403578,7.443449993667413,0,1.0,1011.2275563339479,766.8136343293137,309.6091174380767,239.93145804457654,dis,0.8699952451699224,0.9299989404717963,236.87,236.47598203684316,-0.39401796315684123
162,7,0,236.43772384534392,10783.363881728072,6.443449993667413,0,1.0,1011.1562485783145,766.7675064797464,309.6083319864338,239.9372798987721,dis,0.8699951640292573,0.929998992733374,236.87,236.43772384534392,-0.4322761546560798
163,7,0,236.39946931804397,10808.178589407813,5.443449993667413,0,1.0,1011.0849479534567,766.7213833943902,309.6075465908732,239.94310117078223,dis,0.8699950820708979,0.9299990411510416,236.87,236.39946931804397,-0.47053068195603487
164,7,0,235.77675788028972,10668.712266862045,4.445969063199223,0,0.9974809304681899,1011.0136544586613,766.676412395282,309.6031739474971,239.94892186066517,dis,0.8699950094396413,0.9299990694118406,236.27330800000013,235.77675788028972,-0.4965501197104061
165,7,0,54.11462985161254,2448.1590625092977,4.221724996833702,0,0.22424406636552033,1010.9423680932155,766.7156148851934,309.26879078123886,239.9547419684791,dis,0.8699984709005341,0.9299568840940327,53.1166920000008,54.11462985161254,0.9979378516117379
166,7,0,0.0,0.0,4.221724996833702,0,0.0,1010.8710888564061,766.6687583237049,309.26767890216075,239.96056149428227,idle,,,0.0,0.0,0.0
167,7,0,0.0,0.0,4.221724996833702,0,0.0,1010.7998167475205,766.6219064478724,309.26656713427053,239.96638043813286,idle,,,0.0,0.0,0.0
