hour,day,demand,power_NGCC 1,power_NGCC 2,power_NGCT 1,power_NGCT 2,power_Coal,power_Hydro,power_Wind,power_PV,ptes_charge,ptes_discharge,ptes_power
47,2,1933.431405,0.0,0.0,0.0,0.0,58.52920069847016,400.0,1307.5777340000002,0.0,0,167.3244703015295,167.3244703015295
48,3,1735.996114,0.0,0.0,0.0,0.0,62.21552745985818,400.0,1249.423332,0.0,0,24.35725454014183,24.35725454014183
49,3,1625.856955,0.0,0.0,0.0,0.0,20.6425670000001,400.0,1205.2143879999999,0.0,0,0.0,0.0
50,3,1572.370167,0.0,0.0,0.0,0.0,37.38394100000005,400.0,1134.986226,0.0,0,0.0,0.0
51,3,1526.000162,0.0,0.0,0.0,0.0,57.44598199999996,400.0,1068.55418,0.0,0,0.0,0.0
52,3,1529.526205,0.0,0.0,0.0,0.0,70.09409595147075,400.0,968.800664,0.0,0,90.63144504852916,90.63144504852916
53,3,1637.419418,0.0,0.0,0.0,0.0,70.11134077154045,400.0,848.801192,215.6799654,0,102.82691982845947,102.82691982845947
54,3,2056.015693,0.0,0.0,0.0,0.0,0.0,81.57763979999982,740.717308,1233.7207452,0,0.0,0.0
55,3,2632.951163,0.0,0.0,0.0,0.0,0.0,234.71265847863364,654.540182,1893.6300383999999,149.9317158786333,0.0,-149.9317158786333
56,3,2730.645193,0.0,0.0,0.0,0.0,0.0,393.1585533351501,641.675564,2033.7131737,337.90209803515035,0.0,-337.90209803515035
57,3,2722.687335,0.0,0.0,0.0,0.0,0.0,346.22792064237444,668.35383,2046.0165959,337.91101154237447,0.0,-337.91101154237447
58,3,2637.124186,0.0,0.0,0.0,0.0,0.0,303.9491705962951,691.2887020000001,1979.8062429,337.9199294962951,0.0,-337.9199294962951
59,3,2632.433578,0.0,0.0,0.0,0.0,0.0,288.2303108199024,743.4853099999999,1938.6468091000002,337.92885191990246,0.0,-337.92885191990246
60,3,2694.100047,0.0,0.0,0.0,0.0,0.0,308.9508845417389,794.653802,1928.4331393,337.93777884173903,0.0,-337.93777884173903
61,3,2734.564045,0.0,0.0,0.0,0.0,0.0,267.24987068567174,870.549778,1934.7111065999998,337.9467102856715,0.0,-337.9467102856715
62,3,2720.690938,0.0,0.0,0.0,0.0,0.0,170.2304595765362,952.8517020000002,1935.5644227,337.9556462765362,0.0,-337.9556462765362
63,3,2542.420129,0.0,0.0,0.0,0.0,0.0,127.92757254275688,983.115188,1769.3419553,337.9645868427569,0.0,-337.9645868427569
64,3,2501.549457,0.0,0.0,0.0,0.0,107.2673565,400.0,1074.511974,919.7701265,0,0.0,0.0
