hour,day,total_cost,marginal_price,cost_NGCC 1,cost_NGCC 2,cost_NGCT 1,cost_NGCT 2,cost_Coal,cost_Hydro,cost_Wind,cost_PV
89,4,80411.92082515411,73.31874532821114,20750.0,18480.0,23781.92082515412,0,16800.0,600.0,0.0,0.0
90,4,69403.95542680987,71.80166508191991,20750.0,18480.0,12773.955426809865,0,16800.0,600.0,0.0,0
91,4,71082.99577413942,72.0351297318384,20750.0,18480.0,14452.995774139426,0,16800.0,600.0,0.0,0
92,4,67347.79677223261,71.51472530496535,20750.0,18480.0,10717.796772232618,0,16800.0,600.0,0.0,0
93,4,54815.16363604272,47.16971447478257,20750.0,16665.163636042722,0,0,16800.0,600.0,0.0,0
94,4,45501.23498962165,45.96971633451157,20750.0,7351.234989621648,0,0,16800.0,600.0,0.0,0
95,4,34698.062059856034,42.51560589616797,17298.06205985603,0,0,0,16800.0,600.0,0.0,0
96,5,32763.22239705672,42.241669815061535,15363.222397056721,0,0,0,16800.0,600.0,0.0,0
97,5,31751.217375004497,42.09767937190902,14351.217375004499,0,0,0,16800.0,600.0,0.0,0
98,5,29792.739411349514,41.817614386,12392.739411349514,0,0,0,16800.0,600.0,0.0,0
99,5,26565.870912777697,41.352030796,9165.870912777697,0,0,0,16800.0,600.0,0.0,0
100,5,22958.940537035265,40.825326532,5558.940537035264,0,0,0,16800.0,600.0,0.0,0
101,5,15282.644419490758,30.309287164,0,0,0,0,14682.644419490758,600.0,0.0,0.0
102,5,8695.783429862924,28.052017193015878,0,0,0,0,8095.783429862924,600.0,0.0,0.0
103,5,6533.988183739388,27.270492545511306,0,0,0,0,5933.988183739388,600.0,0.0,0.0
104,5,8122.957908351831,27.8470673171707,0,0,0,0,7522.957908351831,600.0,0.0,0.0
105,5,8697.987112858855,28.05280275225948,0,0,0,0,8097.987112858855,600.0,0.0,0.0
106,5,7974.620623368445,27.793747722597054,0,0,0,0,7374.620623368445,600.0,0.0,0.0
107,5,8698.062371215106,28.052829579639592,0,0,0,0,8098.0623712151055,600.0,0.0,0.0
108,5,8697.868847020301,28.052760593930966,0,0,0,0,8097.868847020301,600.0,0.0,0.0
