mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
idle,0.0,0.0,0.0,1012.359900181554,752.194975578473,311.6161053107863,237.86361592085547,0.0,0.9998536638302157,,,8.185118563715543,0,0,0,0,0,0,,,,,2,Day_2,37,37,13
idle,0.0,0.0,0.0,1012.2884791915359,752.1495710809152,311.6147587002552,237.8696445592634,0.0,0.9998536618866725,,,8.185118563715543,0,0,0,0,0,0,,,,,2,Day_2,38,38,14
dis,1.0947200192563138,1.0593785240511997,225.6892689852082,1012.2170653436167,752.804286858934,311.2011118953298,237.8756725948075,15657.375844156697,0.797888192695446,0.8582642638752338,0.925268270061909,7.090398544459229,0,0,0,0,0,0,1.0,1.0,11.144820362244335,0.9622655732651388,2,Day_2,39,39,15
dis,1.1718284189345505,1.0697523387157422,238.11818274352595,1012.1456586370823,752.62672637539,311.21447434427813,237.88170002754802,22080.74670944371,0.7825953463626154,0.8437106983078312,0.921371082270694,5.9185701255246785,0,0,0,0,0,0,1.0,1.0,16.143574261115322,5.346596892351162,2,Day_2,40,40,16
dis,1.2363013240867973,1.084299404414294,245.12382643826524,1012.0742590712186,752.1150298423356,311.41337361769024,237.8877268575453,41858.241755802934,0.759733953135333,0.8234809769145195,0.9144366348383143,4.682268801437881,0,0,0,0,0,0,1.0,1.0,21.5674312085542,9.03240606912656,2,Day_2,41,41,17
dis,1.2619224396778048,1.0920865673466431,246.60031621266964,1012.0028666453115,751.6150071266308,311.61759500240544,237.89375308485955,78620.94019470198,0.7470118558638912,0.8125119378276587,0.9107259809776038,3.4203463617600764,0,0,0,0,0,0,1.0,1.0,24.109121404317847,10.4142062552418,2,Day_2,42,42,18
dis,1.219390327388166,1.079703652065359,243.60222065080183,1011.931481358647,751.4772318185292,311.6498300571202,237.89977870955107,32982.3277832388,0.7671263650023571,0.8297292098676488,0.9166221372998976,2.2009560343719103,0,0,0,0,0,0,1.0,1.0,20.009816263309467,8.081360937086334,2,Day_2,43,43,19
dis,1.1493822675964067,1.0659937818347338,234.71634515950174,1011.8601032105112,751.5816306291696,311.56699879687915,237.90580373168012,19515.880147419735,0.7885748085758595,0.8488390154272206,0.9229939134518081,1.0515737667755036,0,0,0,0,0,0,1.0,1.0,14.544960710300536,4.035187850741924,2,Day_2,44,44,20
dis,1.0515737667755036,1.0725724130094636,217.61113678205547,1011.7887322001901,751.5362874661066,311.5656570969995,237.91182815130696,13420.211548142799,0.796583061332887,0.8581280726651564,0.9227167004721741,0.0,0,0,0,0,0,0,1.0,1.0,11.67866870023433,-2.6061586005331563,2,Day_2,45,45,21
idle,0.0,0.0,0.0,1011.7173683269701,751.49094883736,311.56431553128976,237.91785196849185,0.0,0.9998460448664388,,,0.0,0,0,0,0,0,0,,,,,2,Day_2,46,46,22
