mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
char,1.1153150381982395,1.0444154764059534,-341.3117804456982,1012.9712556641931,750.9472388040688,311.54822720314985,237.25603750830044,-11399.24006309517,0.852900376603352,0.8616207455093033,0.9256964137055074,4.472818685506384,0,0,0,0,0,0,1.0,1.0,8.306185409544021,3.6947561635194326,3,Day_3,58,58,10
char,1.1027749395596342,1.045225561565737,-337.2953044147858,1012.9351263623374,750.9019590801884,311.5468873804295,237.2274834553297,-11496.018995603923,0.8534902493694878,0.862755571878046,0.9261173279898132,5.575593625066018,0,0,0,0,0,0,1.0,1.0,7.8814103895181065,2.702592749894677,3,Day_3,59,59,11
idle,0.0,0.0,0.0,1012.8636478497012,750.8566838842803,311.54554769169147,237.23357570698417,0.0,0.9998520887698645,,,5.575593625066018,0,0,0,0,0,0,,,,,3,Day_3,60,60,12
idle,0.0,0.0,0.0,1012.7921764849162,750.8114132158919,311.5442081369223,237.23966734941348,0.0,0.9998520867912634,,,5.575593625066018,0,0,0,0,0,0,,,,,3,Day_3,61,61,13
idle,0.0,0.0,0.0,1012.7207122672678,750.7661470745703,311.5428687161086,237.24575838267856,0.0,0.9998520848126162,,,5.575593625066018,0,0,0,0,0,0,,,,,3,Day_3,62,62,14
idle,0.0,0.0,0.0,1012.649255196041,750.7208854598629,311.541529429237,237.25184880684031,0.0,0.9998520828339238,,,5.575593625066018,0,0,0,0,0,0,,,,,3,Day_3,63,63,15
dis,1.02869858798178,1.0520864997568893,213.28316240973496,1012.5778052705215,751.6763115904328,311.2300157241579,237.25793862195965,12125.147782993432,0.8060958129699113,0.8655933442240124,0.9258688112504085,4.546895037084238,0,0,0,0,0,0,1.0,1.0,7.107683478700988,-2.400388492802879,3,Day_3,64,64,16
dis,1.127538144644084,1.063000615641426,232.13713812791548,1012.5063624899944,751.9564904256557,311.1372534152098,237.26402782809748,16605.997495750493,0.7944568588760879,0.854084396101634,0.9241413219179122,3.4193568924401543,0,0,0,0,0,0,1.0,1.0,12.589948143989593,2.8335832919979254,3,Day_3,65,65,17
dis,1.2112937882500023,1.078324966932464,243.85448135480462,1012.4349268537454,751.8396828435436,311.20969081136,237.27011642531468,27860.37449478643,0.7720085859769046,0.8337036231046907,0.9174942983603549,2.2080631041901517,0,0,0,0,0,0,1.0,1.0,18.860291688920427,7.599342287282987,3,Day_3,66,66,18
dis,1.138178134306073,1.0643950334081436,233.82038956498477,1012.36349836106,751.9743978605306,311.1555559136699,237.27620441367216,17363.537202154203,0.7925876024673354,0.8521383133253783,0.9236169264938087,1.0698849698840787,0,0,0,0,0,0,1.0,1.0,13.281620354050116,3.431657510996164,3,Day_3,67,67,19
dis,1.0698849698840787,1.0754079809373607,222.0279309453714,1012.2920770112239,751.9290154207446,311.1542553580785,237.2822917932308,13353.319277440618,0.7975377800401007,0.8567760058601477,0.9225409137058499,0.0,0,0,0,0,0,0,1.0,1.0,12.25856078847376,-1.761152127598649,3,Day_3,68,68,20
idle,0.0,0.0,0.0,1012.2206628035228,751.8836375192025,311.1529549325427,237.2883785640515,0.0,0.9998460679622507,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,69,69,21
idle,0.0,0.0,0.0,1012.1492557372425,751.8382641554506,311.15165463704943,237.29446472619512,0.0,0.999846065780724,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,70,70,22
idle,0.0,0.0,0.0,1012.0778558116688,751.792895329035,311.15035447158573,237.3005502797225,0.0,0.9998460635991973,,,0.0,0,0,0,0,0,0,,,,,3,Day_3,71,71,23
