mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
idle,0.0,0.0,0.0,1012.0370719230293,752.4799861265806,310.69951374947783,237.6601267066786,0.0,0.9998461011620892,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,144,144,0
idle,0.0,0.0,0.0,1011.965683215837,752.4345531279679,310.69825879810287,237.66617569400793,0.0,0.999846098980178,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,145,145,1
idle,0.0,0.0,0.0,1011.8943016475154,752.389124672655,310.69700397222306,237.67222407643854,0.0,0.9998460967982679,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,146,146,2
idle,0.0,0.0,0.0,1011.8229272173506,752.3437007601877,310.69574927182583,237.67827185403092,0.0,0.9998460946163562,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,147,147,3
idle,0.0,0.0,0.0,1011.7515599246289,752.2982813901117,310.69449469689863,237.68431902684554,0.0,0.9998460924344453,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,148,148,4
idle,0.0,0.0,0.0,1011.6801997686364,752.2528665619727,310.69324024742895,237.69036559494288,0.0,0.9998460902525349,,,0.0,0,0,0,0,0,0,,,,,7,Day_7,149,149,5
char,1.0598678905577392,1.043537492760953,-322.02682093252224,1013.078496741117,752.2074562753165,310.6919859234042,237.00392668757164,-7167.817892385499,0.8561045003280983,0.8662416207265018,0.926951088034876,1.0598678905577392,0,0,0,0,0,0,1.0,1.0,6.140478620570788,-0.02197863877688988,7,Day_7,150,150,6
char,1.2148880306563463,1.0340269457685278,-374.2966361237606,1013.0451816976611,752.1620505296889,310.6907317248119,238.26256256023046,-4705.1183221919,0.8416400514565986,0.8503342368061725,0.9076904358819174,2.2747559212140853,0,0,0,0,0,0,1.0,1.0,11.691913444594281,15.625304294838928,7,Day_7,151,151,7
char,1.2080852610036283,1.0347210323347795,-371.7428265124724,1013.0100437646078,752.116649324636,310.6894776516394,238.54931881639868,-5202.046439082789,0.843033362593876,0.8512343061889861,0.9107874424730114,3.4828411822177134,0,0,0,0,0,0,1.0,1.0,11.445291335502027,14.359447815783916,7,Day_7,152,152,8
char,1.2078737698447932,1.0348563997124574,-371.71876135105225,1012.9745912210115,752.0712526597035,310.6882237038742,238.68452163589475,-5234.736891101421,0.8429816804782829,0.8512475351901682,0.9109264920273326,4.690714952062507,0,0,0,0,0,0,1.0,1.0,11.445904311770283,14.295304125764874,7,Day_7,153,153,9
