mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
char,1.2122751074097833,1.0449255665107482,-378.4270447157389,1011.96003510191,748.0432119077199,310.66248806854213,238.23057858365326,-5796.052949463858,0.843153730510982,0.849267059180702,0.9133179145458525,8.368046936857795,0,0,0,0,0,0,1.0,1.0,12.359308048756134,12.698087233282381,7,Day_7,156,156,12
char,1.1990315183073532,1.0462103671908134,-373.65930150220237,1012.0377742557115,747.9982225865291,310.6612368197353,238.17364533816607,-6241.13042497988,0.8449957421936374,0.8510486056586477,0.9167251517522927,9.567078455165149,0,0,0,0,0,0,1.0,1.0,11.886119347013357,10.877555281767512,7,Day_7,157,157,13
char,0.43292154483485135,1.0264175383597187,-125.42944652132411,1011.5193854140576,747.9532377642704,310.6599856960533,238.12492902978605,-2965.134555641589,0.8656806293161872,0.8697636009184267,0.9286102919391891,10.0,0,0,0,0,0,0,1.0,0.4266893338459813,-0.11407625726795878,-1.5738873136191636,7,Day_7,158,158,14
idle,0.0,0.0,0.0,1011.4480484755162,747.9082574404939,310.6587346974837,238.13093153688308,0.0,0.9998544911134511,,,10.0,0,0,0,0,0,0,,,,,7,Day_7,159,159,15
idle,0.0,0.0,0.0,1011.3767186706687,747.8632816147499,310.6574838240139,238.13693344372942,0.0,0.9998544891868058,,,10.0,0,0,0,0,0,0,,,,,7,Day_7,160,160,16
dis,1.0348226561822298,1.050165439664991,213.2512099168388,1011.3053959988016,755.3837027894522,310.04174647395826,238.14293475038505,9591.476438865227,0.8042747537139809,0.864855982681839,0.926266248999467,8.96517734381777,0,0,0,0,0,0,1.0,1.0,7.685586548166201,-1.987689615044303,7,Day_7,161,161,17
dis,1.1328438481009488,1.0613512408517187,231.5100016778785,1011.2340804592017,754.0961202765188,310.46694681756844,238.14893545691004,13294.765124454372,0.7916738311886089,0.8524818400760873,0.9241710190692131,7.832333495716821,0,0,0,0,0,0,1.0,1.0,13.281608415992864,3.2602051128923506,7,Day_7,162,162,18
dis,1.082751540579624,1.0548157500943136,222.6561455969851,1011.1627720511557,754.0741340010185,310.4470010997911,238.15493556336438,11043.01673601436,0.7999624856350849,0.8603400212090724,0.9259627271966934,6.749581955137197,0,0,0,0,0,0,1.0,1.0,10.172769466138831,0.5155722545609152,7,Day_7,163,163,19
dis,1.035893150347946,1.050107178989268,213.37055507179963,1011.0914707739506,754.3189454444619,310.3495385480288,238.16093506980806,9607.48932585669,0.804526939893868,0.8648010716857513,0.9262908721792974,5.713688804789251,0,0,0,0,0,0,1.0,1.0,7.725581949978966,-1.9346331449722136,7,Day_7,164,164,20
dis,0.7136887444207789,1.0506847519744849,147.8566967813724,1011.0201766268732,754.5228219820943,310.0140299484874,238.1669339763011,6535.714003527907,0.8105528039116424,0.8655219656889579,0.925947893015133,5.000000060368472,0,0,0,0,0,0,1.0,0.6986376290542989,7.128922390254022,-2.642997732123849,7,Day_7,165,165,21
idle,0.0,0.0,0.0,1010.9488896092105,754.4771846998962,310.01284354549256,238.17293228290347,0.0,0.9998517002723927,,,5.000000060368472,0,0,0,0,0,0,,,,,7,Day_7,166,166,22
idle,0.0,0.0,0.0,1010.8776097202496,754.4315519814262,310.011657261138,238.1789299896752,0.0,0.9998516982748417,,,5.000000060368472,0,0,0,0,0,0,,,,,7,Day_7,167,167,23
