mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
char,1.0127149018294792,1.0013701205324346,-289.3312937084708,1012.6071188931542,767.9284820496546,309.662307923348,240.23009728295938,-10386.116770314165,0.8571142188485262,0.8699197872626593,0.9299517072829392,8.041592365570136,0,0,0,0,0,0,1.0,1.0,0.5995606623014904,0.7320378885518473,1,Day_1,10,10,10
char,1.0096944654927902,1.001486410089334,-288.49708242489294,1012.5962303246998,767.8815042014496,309.66115669255566,240.22209771672527,-10419.484682602877,0.8570721351239536,0.8699511903120425,0.929973869550333,9.051286831062926,0,0,0,0,0,0,1.0,1.0,0.4984547611589063,0.5136572954566176,1,Day_1,11,11,11
char,0.9487131689370738,1.0009897366377647,-270.7550804776718,1012.5773229212349,767.8345310510294,309.6600055768864,240.20994684751628,-9959.465710493898,0.8580375788669576,0.8699995852773518,0.9299978286350224,10.0,0,0,0,0,0,0,1.0,0.9481045544770866,0.05658980280673909,-0.06648462467241956,1,Day_1,12,12,12
idle,0.0,0.0,0.0,1012.5058801889428,767.7875625979243,309.65885457632874,240.21574085283154,0.0,0.9998546389158897,,,10.0,0,0,0,0,0,0,,,,,1,Day_1,13,13,13
idle,0.0,0.0,0.0,1012.4344446009239,767.7405988416646,309.6577036908711,240.22153427874628,0.0,0.9998546369731901,,,10.0,0,0,0,0,0,0,,,,,1,Day_1,14,14,14
dis,1.0975155846226585,1.0573028756998222,223.8605219071321,1012.3630161564638,754.5076738982372,310.93943399883375,240.22732712531842,14486.457616443893,0.7929198536881532,0.8550133044590141,0.9254939959346444,8.90248441537734,0,0,0,0,0,0,1.0,1.0,12.824523431881296,1.330523508203889,1,Day_1,15,15,15
dis,1.1744530124662553,1.0672341219574724,235.5534693466206,1012.2915948548482,753.7105302742921,311.33337154951346,240.23311939260591,21372.2303141535,0.7763031901493758,0.8392375431302128,0.9213138604405119,7.7280314029110855,0,0,0,0,0,0,1.0,1.0,17.832170154602032,5.842586791950289,1,Day_1,16,16,16
dis,1.2021200087803878,1.0727058320427119,238.6673757113452,1012.2201806953627,753.2009356884582,311.57850206156434,240.23891108066667,27236.179141235847,0.7671102944803637,0.8309612820134074,0.9186089815988542,6.525911394130698,0,0,0,0,0,0,1.0,1.0,20.04453897458052,7.480265220648608,1,Day_1,17,17,17
dis,1.2425280987397609,1.0828319400447295,241.77620305621895,1012.1487736772932,752.6452950078163,311.85507242986233,240.2447021895586,53774.77509085047,0.7495001251836464,0.8156664701735169,0.9134345069741686,5.283383295390937,0,0,0,0,0,0,1.0,1.0,23.698220042495024,9.845066851331685,1,Day_1,18,18,18
dis,1.1978932593080833,1.0716326544801396,238.16022669678313,1012.0773737999255,752.5496027842938,311.8805970774589,240.25049271933966,26077.344495755202,0.7689025541493244,0.8323808960154971,0.9190875766846696,4.085490036082854,0,0,0,0,0,0,1.0,1.0,19.676334040792476,7.234873305235581,1,Day_1,19,19,19
dis,1.134368781369298,1.0611987592548233,229.77275282961222,1012.0059810625454,752.679210045613,311.78216210631126,240.25628267006775,16915.01071322047,0.7868003572552852,0.8485814970250298,0.9240912153430417,2.951121254713556,0,0,0,0,0,0,1.0,1.0,15.047549724227594,3.444331448375568,1,Day_1,20,20,20
dis,1.0683013521939573,1.0542896574750953,218.32922648533633,1011.9345954644391,752.9240000220675,311.6373792847849,240.26207204180076,13084.095016996653,0.797386222717899,0.8589116658962505,0.9260497563553486,1.8828199025195989,0,0,0,0,0,0,1.0,1.0,11.215002660099538,-0.2848136337689766,1,Day_1,21,21,21
idle,0.0,0.0,0.0,1011.8632170048927,752.8785226220652,311.63603054685643,240.2678608345966,0.0,0.9998487986110316,,,1.8828199025195989,0,0,0,0,0,0,,,,,1,Day_1,22,22,22
idle,0.0,0.0,0.0,1011.7918456831923,752.833049769803,311.63468194380175,240.27364904851316,0.0,0.9998487965206642,,,1.8828199025195989,0,0,0,0,0,0,,,,,1,Day_1,23,23,23
