mode,m_norm,beta_norm,power,t_hh,t_lh,t_hc,t_lc,hourly_profit,eff_ex,eff_com,eff_exp,mass_norm,vio_choke_com,vio_choke_exp,vio_surge,vio_beta,vio_t13,vio_error,n,p_exp,alpha_com,alpha_exp,day,date,hour,global_hour,hour_of_day
dis,1.134368781369298,1.0611987592548233,229.77275282961222,1012.0059810625454,752.679210045613,311.78216210631126,240.25628267006775,16915.01071322047,0.7868003572552852,0.8485814970250298,0.9240912153430417,2.951121254713556,0,0,0,0,0,0,1.0,1.0,15.047549724227594,3.444331448375568,1,Day_1,20,20,20
dis,1.0683013521939573,1.0542896574750953,218.32922648533633,1011.9345954644391,752.9240000220675,311.6373792847849,240.26207204180076,13084.095016996653,0.797386222717899,0.8589116658962505,0.9260497563553486,1.8828199025195989,0,0,0,0,0,0,1.0,1.0,11.215002660099538,-0.2848136337689766,1,Day_1,21,21,21
idle,0.0,0.0,0.0,1011.8632170048927,752.8785226220652,311.63603054685643,240.2678608345966,0.0,0.9998487986110316,,,1.8828199025195989,0,0,0,0,0,0,,,,,1,Day_1,22,22,22
idle,0.0,0.0,0.0,1011.7918456831923,752.833049769803,311.63468194380175,240.27364904851316,0.0,0.9998487965206642,,,1.8828199025195989,0,0,0,0,0,0,,,,,1,Day_1,23,23,23
idle,0.0,0.0,0.0,1011.7204814986239,752.787581464826,311.63333347560734,240.27943668360834,0.0,0.9998487944302786,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,24,24,0
idle,0.0,0.0,0.0,1011.6491244504741,752.7421177066794,311.6319851422598,240.28522373994,0.0,0.9998487923398759,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,25,25,1
idle,0.0,0.0,0.0,1011.5777745380291,752.6966584949088,311.63063694374557,240.29101021756603,0.0,0.9998487902494548,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,26,26,2
idle,0.0,0.0,0.0,1011.5064317605753,752.6512038290592,311.6292888800512,240.29679611654427,0.0,0.9998487881590162,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,27,27,3
idle,0.0,0.0,0.0,1011.4350961173992,752.6057537086763,311.62794095116317,240.30258143693263,0.0,0.9998487860685599,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,28,28,4
idle,0.0,0.0,0.0,1011.3637676077875,752.5603081333054,311.62659315706804,240.30836617878896,0.0,0.9998487839780856,,,1.8828199025195989,0,0,0,0,0,0,,,,,2,Day_2,29,29,5
